Tanggal,Nama Produk,Jenis Transaksi,Dibuat,Terjual,Harga,Modal Satuan,Pemasukan,Pengeluaran
16/01/2025,kue soes,harian,23,19,2236.0,1300,45557.0,21045.0
16/01/2025,risoles,harian,24,23,2424.0,1100,48413.0,36943.0
16/01/2025,tahu isi,harian,14,12,2318.0,1100,15903.0,22706.0
16/01/2025,kue lumpur,harian,36,30,1976.0,1200,45685.0,41290.0
16/01/2025,wingko,harian,45,39,1685.0,1200,125901.0,42139.0
16/01/2025,lemper,harian,27,23,1371.0,1200,40555.0,36797.0
17/01/2025,bolu kukus,pesanan,10,8,1597.0,1200,14659.0,15647.0
17/01/2025,kue lapis,harian,14,11,2501.0,1100,22321.0,16096.0
17/01/2025,kue soes,harian,50,46,1331.0,1300,147576.0,52762.0
17/01/2025,risoles,pesanan,11,9,2761.0,1100,18509.0,9879.0
17/01/2025,tahu isi,harian,48,46,2577.0,1100,116150.0,64083.0
17/01/2025,kue lumpur,harian,24,20,2906.0,1200,40064.0,21005.0
17/01/2025,wingko,pesanan,34,31,2842.0,1200,64210.0,43746.0
17/01/2025,lemper,harian,50,44,3124.0,1200,70356.0,75137.0
18/01/2025,bolu kukus,harian,23,21,1124.0,1200,20832.0,20856.0
18/01/2025,kue lapis,pesanan,29,27,2169.0,1100,53673.0,22744.0
18/01/2025,kue soes,harian,26,24,2125.0,1300,57671.0,35128.0
18/01/2025,risoles,pesanan,10,9,1708.0,1100,16291.0,10252.0
18/01/2025,tahu isi,harian,16,13,1377.0,1100,16555.0,17287.0
18/01/2025,kue lumpur,harian,49,43,1425.0,1200,99770.0,24829.0
18/01/2025,wingko,pesanan,27,25,2631.0,1200,51222.0,39151.0
18/01/2025,lemper,harian,13,6,2450.0,1200,16356.0,9396.0
20/01/2025,bolu kukus,harian,48,48,1151.0,1200,104569.0,50603.0
20/01/2025,kue lapis,harian,27,20,2143.0,1100,38658.0,35714.0
20/01/2025,kue soes,pesanan,11,10,1745.0,1300,20648.0,12477.0
20/01/2025,risoles,pesanan,38,34,2177.0,1100,48301.0,29987.0
20/01/2025,tahu isi,harian,31,28,2022.0,1100,49966.0,18831.0
20/01/2025,kue lumpur,pesanan,31,24,1900.0,1200,41967.0,40496.0
20/01/2025,wingko,harian,24,18,2251.0,1200,27260.0,31510.0
20/01/2025,lemper,pesanan,25,23,1138.0,1200,26898.0,25181.0
21/01/2025,bolu kukus,harian,40,40,1958.0,1200,101340.0,48237.0
21/01/2025,kue lapis,pesanan,25,20,2599.0,1100,36142.0,43348.0
21/01/2025,kue soes,harian,27,25,2987.0,1300,77141.0,35041.0
21/01/2025,risoles,harian,27,24,1746.0,1100,64370.0,15556.0
21/01/2025,tahu isi,harian,47,44,2269.0,1100,51067.0,47051.0
21/01/2025,kue lumpur,pesanan,36,32,1885.0,1200,71432.0,35006.0
21/01/2025,wingko,harian,47,42,1691.0,1200,56443.0,46983.0
21/01/2025,lemper,harian,46,40,2650.0,1200,91001.0,47342.0
22/01/2025,bolu kukus,harian,34,33,2684.0,1200,49668.0,34574.0
22/01/2025,kue lapis,pesanan,20,14,1413.0,1100,35467.0,29034.0
22/01/2025,kue soes,harian,14,11,2795.0,1300,25424.0,15682.0
22/01/2025,risoles,harian,45,44,2191.0,1100,61040.0,35178.0
22/01/2025,tahu isi,pesanan,30,28,2155.0,1100,48062.0,45140.0
22/01/2025,kue lumpur,harian,21,19,1655.0,1200,29812.0,13159.0
22/01/2025,wingko,harian,31,25,3347.0,1200,54979.0,29460.0
22/01/2025,lemper,pesanan,38,34,2034.0,1200,60629.0,78486.0
23/01/2025,bolu kukus,pesanan,11,10,1635.0,1200,33167.0,11909.0
23/01/2025,kue lapis,harian,45,38,1715.0,1100,71272.0,64252.0
23/01/2025,kue soes,harian,35,31,3362.0,1300,37564.0,39293.0
23/01/2025,risoles,harian,34,31,2246.0,1100,69300.0,30094.0
23/01/2025,tahu isi,harian,35,31,1919.0,1100,83006.0,29501.0
23/01/2025,kue lumpur,pesanan,13,7,3043.0,1200,12338.0,17918.0
23/01/2025,wingko,pesanan,49,47,2341.0,1200,112602.0,53252.0
23/01/2025,lemper,harian,48,44,2440.0,1200,127191.0,54856.0
24/01/2025,bolu kukus,harian,20,16,2119.0,1200,60505.0,26341.0
24/01/2025,kue lapis,harian,17,10,1436.0,1100,19249.0,24490.0
24/01/2025,kue soes,pesanan,33,32,2144.0,1300,84706.0,46019.0
24/01/2025,risoles,harian,17,16,1386.0,1100,38655.0,8487.0
24/01/2025,tahu isi,pesanan,41,38,1990.0,1100,67936.0,27779.0
24/01/2025,kue lumpur,harian,40,38,2473.0,1200,45716.0,68606.0
24/01/2025,wingko,harian,15,13,1247.0,1200,14307.0,19223.0
24/01/2025,lemper,harian,46,41,1745.0,1200,63142.0,64020.0
25/01/2025,bolu kukus,harian,28,25,2686.0,1200,65265.0,35723.0
25/01/2025,kue lapis,harian,45,40,989.0,1100,105658.0,53565.0
25/01/2025,kue soes,harian,29,26,3313.0,1300,59532.0,27646.0
25/01/2025,risoles,pesanan,39,36,1126.0,1100,35775.0,70830.0
25/01/2025,tahu isi,harian,39,33,1334.0,1100,84450.0,49720.0
25/01/2025,kue lumpur,harian,35,28,1478.0,1200,23328.0,38508.0
25/01/2025,wingko,harian,47,42,2485.0,1200,107242.0,54473.0
25/01/2025,lemper,harian,33,31,2469.0,1200,61909.0,31148.0
27/01/2025,bolu kukus,harian,30,28,3045.0,1200,88367.0,28368.0
27/01/2025,kue lapis,harian,19,15,1617.0,1100,41493.0,19457.0
27/01/2025,kue soes,pesanan,24,24,2870.0,1300,65354.0,25244.0
27/01/2025,risoles,harian,31,27,1784.0,1100,68868.0,21546.0
27/01/2025,tahu isi,harian,41,37,1285.0,1100,41961.0,50596.0
27/01/2025,kue lumpur,harian,42,37,1362.0,1200,64278.0,43725.0
27/01/2025,wingko,harian,10,4,3084.0,1200,14337.0,13825.0
27/01/2025,lemper,harian,12,8,2009.0,1200,14589.0,21711.0
28/01/2025,bolu kukus,harian,41,39,1730.0,1200,71506.0,46594.0
28/01/2025,kue lapis,pesanan,25,19,2377.0,1100,47172.0,20585.0
28/01/2025,kue soes,pesanan,33,32,2768.0,1300,74282.0,46787.0
28/01/2025,risoles,harian,16,13,2324.0,1100,21647.0,19208.0
28/01/2025,tahu isi,harian,28,24,2459.0,1100,48379.0,29765.0
28/01/2025,kue lumpur,pesanan,18,16,1259.0,1200,25311.0,28358.0
28/01/2025,wingko,harian,50,46,1253.0,1200,80771.0,29296.0
28/01/2025,lemper,harian,44,40,1197.0,1200,69814.0,57437.0
29/01/2025,bolu kukus,harian,40,37,2366.0,1200,42702.0,39049.0
29/01/2025,kue lapis,pesanan,10,7,2372.0,1100,14654.0,11903.0
29/01/2025,kue soes,harian,22,21,2411.0,1300,65902.0,21838.0
29/01/2025,risoles,harian,20,20,2041.0,1100,53548.0,16734.0
29/01/2025,tahu isi,harian,17,11,982.0,1100,10115.0,11563.0
29/01/2025,kue lumpur,pesanan,41,34,2191.0,1200,94263.0,51567.0
29/01/2025,wingko,harian,32,28,2143.0,1200,78867.0,48269.0
29/01/2025,lemper,harian,25,19,842.0,1200,27663.0,51674.0
30/01/2025,bolu kukus,harian,44,43,1562.0,1200,48598.0,49038.0
30/01/2025,kue lapis,pesanan,20,13,1813.0,1100,31115.0,21759.0
30/01/2025,kue soes,harian,47,44,2690.0,1300,43035.0,69761.0
30/01/2025,risoles,pesanan,36,35,1841.0,1100,84918.0,42966.0
30/01/2025,tahu isi,harian,10,3,2091.0,1100,1641.0,14375.0
30/01/2025,kue lumpur,harian,23,18,2510.0,1200,26356.0,35282.0
30/01/2025,wingko,harian,50,47,3912.0,1200,108628.0,70647.0
30/01/2025,lemper,harian,31,28,1280.0,1200,53292.0,40538.0
31/01/2025,bolu kukus,pesanan,40,36,2556.0,1200,88756.0,37880.0
31/01/2025,kue lapis,harian,18,16,1634.0,1100,23073.0,15035.0
31/01/2025,kue soes,harian,10,6,2502.0,1300,7803.0,11424.0
31/01/2025,risoles,harian,31,29,1608.0,1100,23721.0,41821.0
31/01/2025,tahu isi,harian,32,28,1313.0,1100,49638.0,63498.0
31/01/2025,kue lumpur,harian,15,11,3107.0,1200,21537.0,15144.0
31/01/2025,wingko,pesanan,41,34,4175.0,1200,91454.0,40739.0
31/01/2025,lemper,harian,42,38,2009.0,1200,51815.0,56038.0
1/2/2025,bolu kukus,pesanan,20,19,2169.0,1200,26921.0,23712.0
1/2/2025,kue lapis,harian,45,43,2787.0,1100,42681.0,37033.0
1/2/2025,kue soes,pesanan,42,41,1797.0,1300,126793.0,63048.0
1/2/2025,risoles,harian,40,38,2854.0,1100,95714.0,35467.0
1/2/2025,tahu isi,harian,15,8,1573.0,1100,21861.0,22077.0
1/2/2025,kue lumpur,harian,48,42,1687.0,1200,127867.0,40679.0
1/2/2025,wingko,harian,46,40,2656.0,1200,70169.0,61359.0
1/2/2025,lemper,pesanan,14,7,2462.0,1200,12742.0,30871.0
3/2/2025,bolu kukus,pesanan,17,13,1286.0,1200,20689.0,17956.0
3/2/2025,kue lapis,harian,47,45,2951.0,1100,70906.0,33694.0
3/2/2025,kue soes,harian,20,20,1177.0,1300,37097.0,26015.0
3/2/2025,risoles,harian,13,10,2266.0,1100,19998.0,11412.0
3/2/2025,tahu isi,harian,14,7,1738.0,1100,6056.0,17140.0
3/2/2025,kue lumpur,harian,17,14,2442.0,1200,34238.0,21975.0
3/2/2025,wingko,harian,42,38,2481.0,1200,78147.0,45814.0
3/2/2025,lemper,harian,31,25,1491.0,1200,44056.0,33074.0
4/2/2025,bolu kukus,harian,36,32,2611.0,1200,66176.0,30679.0
4/2/2025,kue lapis,harian,10,4,2656.0,1100,13012.0,15338.0
4/2/2025,kue soes,harian,36,33,3214.0,1300,65418.0,37413.0
4/2/2025,risoles,harian,21,19,2065.0,1100,34627.0,12332.0
4/2/2025,tahu isi,harian,20,15,2479.0,1100,37811.0,24609.0
4/2/2025,kue lumpur,pesanan,40,38,3275.0,1200,40911.0,51386.0
4/2/2025,wingko,harian,45,38,1493.0,1200,71364.0,72212.0
4/2/2025,lemper,harian,17,15,2414.0,1200,50379.0,25119.0
5/2/2025,bolu kukus,harian,31,28,2138.0,1200,59764.0,59088.0
5/2/2025,kue lapis,harian,44,41,2783.0,1100,99363.0,52723.0
5/2/2025,kue soes,harian,18,14,2286.0,1300,36730.0,22808.0
5/2/2025,risoles,pesanan,45,42,2332.0,1100,78706.0,27497.0
5/2/2025,tahu isi,harian,29,25,2156.0,1100,57352.0,21129.0
5/2/2025,kue lumpur,harian,50,45,2110.0,1200,98394.0,41809.0
5/2/2025,wingko,harian,16,13,2966.0,1200,34772.0,26010.0
5/2/2025,lemper,pesanan,32,26,2525.0,1200,78628.0,26760.0
6/2/2025,bolu kukus,harian,49,47,2076.0,1200,136681.0,55524.0
6/2/2025,kue lapis,harian,33,26,2260.0,1100,52377.0,34988.0
6/2/2025,kue soes,harian,13,10,1723.0,1300,33120.0,19509.0
6/2/2025,risoles,harian,42,38,2254.0,1100,75592.0,41516.0
6/2/2025,tahu isi,pesanan,34,32,2208.0,1100,68309.0,58042.0
6/2/2025,kue lumpur,harian,41,35,1922.0,1200,56859.0,41138.0
6/2/2025,wingko,harian,10,7,3714.0,1200,12169.0,11008.0
6/2/2025,lemper,harian,22,15,1901.0,1200,41543.0,30300.0
7/2/2025,bolu kukus,harian,28,25,2070.0,1200,45672.0,43454.0
7/2/2025,kue lapis,harian,46,43,2055.0,1100,77986.0,19705.0
7/2/2025,kue soes,harian,36,35,1550.0,1300,47878.0,50202.0
7/2/2025,risoles,harian,12,11,1700.0,1100,24430.0,19261.0
7/2/2025,tahu isi,harian,46,39,1263.0,1100,96689.0,62128.0
7/2/2025,kue lumpur,pesanan,13,7,2314.0,1200,9989.0,13811.0
7/2/2025,wingko,harian,13,10,2095.0,1200,31176.0,11368.0
7/2/2025,lemper,harian,37,34,2645.0,1200,86768.0,44464.0
8/2/2025,bolu kukus,harian,39,36,1957.0,1200,69578.0,36343.0
8/2/2025,kue lapis,harian,13,10,2303.0,1100,21187.0,19306.0
8/2/2025,kue soes,pesanan,24,23,2146.0,1300,56100.0,24454.0
8/2/2025,risoles,harian,24,20,2157.0,1100,59046.0,27418.0
8/2/2025,tahu isi,harian,15,11,1516.0,1100,23441.0,19256.0
8/2/2025,kue lumpur,pesanan,43,38,1762.0,1200,62389.0,38182.0
8/2/2025,wingko,harian,38,34,1671.0,1200,98915.0,38448.0
8/2/2025,lemper,harian,48,43,1502.0,1200,81222.0,41782.0
10/2/2025,bolu kukus,harian,35,34,2531.0,1200,60683.0,41484.0
10/2/2025,kue lapis,harian,32,27,1714.0,1100,55895.0,41877.0
10/2/2025,kue soes,harian,11,10,3625.0,1300,30848.0,15291.0
10/2/2025,risoles,harian,42,39,2288.0,1100,78751.0,37838.0
10/2/2025,tahu isi,harian,34,30,1667.0,1100,69301.0,41847.0
10/2/2025,kue lumpur,harian,44,41,1784.0,1200,83073.0,66179.0
10/2/2025,wingko,harian,23,19,2168.0,1200,43063.0,19391.0
10/2/2025,lemper,harian,38,33,1359.0,1200,52050.0,39022.0
11/2/2025,bolu kukus,harian,46,46,2450.0,1200,100416.0,32074.0
11/2/2025,kue lapis,harian,35,28,1521.0,1100,46280.0,36508.0
11/2/2025,kue soes,pesanan,26,26,2063.0,1300,71862.0,38192.0
11/2/2025,risoles,harian,40,40,1650.0,1100,71717.0,36285.0
11/2/2025,tahu isi,harian,49,44,1366.0,1100,71666.0,64190.0
11/2/2025,kue lumpur,harian,49,42,1417.0,1200,74740.0,55475.0
11/2/2025,wingko,harian,12,7,1559.0,1200,21665.0,18831.0
11/2/2025,lemper,harian,17,12,2590.0,1200,18925.0,18442.0
11/2/2025,es pisang ijo,harian,6,6,13441.0,7000,48889.0,45028.0
12/2/2025,bolu kukus,harian,19,18,1922.0,1200,30533.0,23171.0
12/2/2025,kue lapis,pesanan,48,43,2996.0,1100,82005.0,69875.0
12/2/2025,kue soes,pesanan,10,10,2808.0,1300,24782.0,8591.0
12/2/2025,risoles,harian,24,23,2127.0,1100,32711.0,31036.0
12/2/2025,tahu isi,harian,13,6,1961.0,1100,12352.0,17026.0
12/2/2025,kue lumpur,harian,24,19,2438.0,1200,43592.0,26498.0
12/2/2025,wingko,harian,36,32,2629.0,1200,80169.0,57145.0
12/2/2025,lemper,harian,30,24,1838.0,1200,58516.0,44190.0
13/02/2025,bolu kukus,harian,27,26,1679.0,1200,39433.0,25923.0
13/02/2025,kue lapis,harian,10,6,1557.0,1100,8779.0,15458.0
13/02/2025,kue soes,harian,12,12,3698.0,1300,18558.0,18266.0
13/02/2025,risoles,harian,26,25,1374.0,1100,46056.0,27848.0
13/02/2025,tahu isi,pesanan,42,37,1628.0,1100,81074.0,31757.0
13/02/2025,kue lumpur,harian,19,16,1703.0,1200,24048.0,25898.0
13/02/2025,wingko,harian,21,15,3458.0,1200,43351.0,26392.0
13/02/2025,lemper,pesanan,30,24,2177.0,1200,42130.0,34496.0
14/02/2025,bolu kukus,harian,46,44,2373.0,1200,92197.0,34103.0
14/02/2025,kue lapis,harian,37,31,2456.0,1100,52872.0,36541.0
14/02/2025,kue soes,harian,39,39,3647.0,1300,44182.0,61024.0
14/02/2025,risoles,harian,34,31,598.0,1100,56027.0,40776.0
14/02/2025,tahu isi,pesanan,15,13,1817.0,1100,20847.0,14012.0
14/02/2025,kue lumpur,pesanan,15,12,2095.0,1200,34041.0,13741.0
14/02/2025,wingko,harian,14,11,2966.0,1200,20428.0,19177.0
14/02/2025,lemper,harian,50,47,2254.0,1200,93495.0,61657.0
15/02/2025,bolu kukus,harian,46,42,2576.0,1200,40570.0,42339.0
15/02/2025,kue lapis,harian,50,43,2749.0,1100,68743.0,61362.0
15/02/2025,kue soes,harian,36,34,2480.0,1300,73890.0,57870.0
15/02/2025,risoles,harian,37,36,2757.0,1100,81868.0,61418.0
15/02/2025,tahu isi,harian,14,12,1732.0,1100,22940.0,10564.0
15/02/2025,kue lumpur,harian,43,39,1465.0,1200,94563.0,71748.0
15/02/2025,wingko,harian,37,35,1574.0,1200,73613.0,60121.0
15/02/2025,lemper,harian,42,38,2605.0,1200,66500.0,24303.0
17/02/2025,bolu kukus,harian,24,20,2954.0,1200,44919.0,29591.0
17/02/2025,kue lapis,harian,44,37,1596.0,1100,52116.0,53615.0
17/02/2025,kue soes,harian,27,25,3432.0,1300,78687.0,25188.0
17/02/2025,risoles,harian,12,8,979.0,1100,6912.0,12354.0
17/02/2025,tahu isi,harian,46,41,2239.0,1100,81700.0,35099.0
17/02/2025,kue lumpur,harian,42,35,2297.0,1200,70952.0,60568.0
17/02/2025,wingko,harian,36,30,3430.0,1200,90814.0,38905.0
17/02/2025,lemper,pesanan,45,39,1638.0,1200,92578.0,42592.0
18/02/2025,bolu kukus,harian,10,8,2260.0,1200,15956.0,13756.0
18/02/2025,kue lapis,harian,28,22,1427.0,1100,34739.0,27413.0
18/02/2025,kue soes,harian,19,15,1832.0,1300,59176.0,34409.0
18/02/2025,risoles,pesanan,50,47,2226.0,1100,92256.0,53193.0
18/02/2025,tahu isi,pesanan,12,5,2046.0,1100,7261.0,15855.0
18/02/2025,kue lumpur,harian,15,8,2374.0,1200,17880.0,10886.0
18/02/2025,wingko,harian,25,22,2812.0,1200,45610.0,24028.0
18/02/2025,lemper,harian,24,21,1620.0,1200,49119.0,24687.0
18/02/2025,es pisang ijo,pesanan,8,7,11825.0,7000,145595.0,64089.0
19/02/2025,bolu kukus,harian,41,37,2437.0,1200,54698.0,40070.0
19/02/2025,kue lapis,harian,14,12,890.0,1100,16056.0,14823.0
19/02/2025,kue soes,harian,18,16,845.0,1300,11932.0,24352.0
19/02/2025,risoles,harian,11,9,2207.0,1100,19482.0,9042.0
19/02/2025,tahu isi,harian,47,44,2006.0,1100,113571.0,57460.0
19/02/2025,kue lumpur,harian,19,15,2238.0,1200,25741.0,30267.0
19/02/2025,wingko,pesanan,14,9,3006.0,1200,19117.0,11466.0
19/02/2025,lemper,harian,48,46,2479.0,1200,136304.0,53022.0
20/02/2025,bolu kukus,harian,29,25,1303.0,1200,55760.0,39016.0
20/02/2025,kue lapis,pesanan,14,12,1061.0,1100,9510.0,16318.0
20/02/2025,kue soes,harian,38,34,1460.0,1300,88148.0,47853.0
20/02/2025,risoles,harian,23,20,1758.0,1100,53208.0,17963.0
20/02/2025,tahu isi,harian,20,13,1146.0,1100,29912.0,24790.0
20/02/2025,kue lumpur,harian,14,8,2345.0,1200,15949.0,15449.0
20/02/2025,wingko,harian,36,31,2006.0,1200,54882.0,26039.0
20/02/2025,lemper,pesanan,18,12,2760.0,1200,24927.0,11334.0
21/02/2025,bolu kukus,pesanan,32,31,1955.0,1200,42184.0,32706.0
21/02/2025,kue lapis,harian,41,36,2066.0,1100,79106.0,52116.0
21/02/2025,kue soes,harian,34,34,2189.0,1300,145344.0,44413.0
21/02/2025,risoles,harian,27,24,2179.0,1100,60961.0,46376.0
21/02/2025,tahu isi,pesanan,23,16,1213.0,1100,18269.0,26831.0
21/02/2025,kue lumpur,harian,10,7,1393.0,1200,14665.0,14454.0
21/02/2025,wingko,harian,34,28,3256.0,1200,41432.0,57396.0
21/02/2025,lemper,harian,35,31,2799.0,1200,63323.0,31966.0
22/02/2025,bolu kukus,harian,48,48,1555.0,1200,82446.0,62726.0
22/02/2025,kue lapis,harian,21,14,2014.0,1100,27646.0,24618.0
22/02/2025,kue soes,harian,16,16,3890.0,1300,35201.0,19535.0
22/02/2025,risoles,harian,11,7,2519.0,1100,14763.0,8405.0
22/02/2025,tahu isi,harian,21,15,1764.0,1100,22997.0,24643.0
22/02/2025,kue lumpur,pesanan,33,31,1899.0,1200,78051.0,48296.0
22/02/2025,wingko,harian,26,22,2477.0,1200,69986.0,46302.0
22/02/2025,lemper,harian,26,21,1982.0,1200,53438.0,35470.0
22/02/2025,es pisang ijo,harian,5,4,19191.0,7000,65573.0,32217.0
24/02/2025,bolu kukus,harian,10,8,1135.0,1200,21264.0,12988.0
24/02/2025,kue lapis,harian,40,33,1623.0,1100,63275.0,48882.0
24/02/2025,kue soes,harian,23,20,3707.0,1300,75013.0,33360.0
24/02/2025,risoles,harian,13,10,1799.0,1100,7894.0,14796.0
24/02/2025,tahu isi,harian,21,18,1529.0,1100,41779.0,21163.0
24/02/2025,kue lumpur,pesanan,10,8,1027.0,1200,11023.0,17347.0
24/02/2025,wingko,harian,48,42,2232.0,1200,143521.0,47440.0
24/02/2025,lemper,harian,11,4,2456.0,1200,5828.0,17595.0
25/02/2025,bolu kukus,harian,20,19,1449.0,1200,37405.0,28514.0
25/02/2025,kue lapis,pesanan,32,28,2406.0,1100,48597.0,25732.0
25/02/2025,kue soes,harian,29,28,3338.0,1300,50734.0,43271.0
25/02/2025,risoles,pesanan,10,8,2702.0,1100,17723.0,4818.0
25/02/2025,tahu isi,harian,13,7,2584.0,1100,11591.0,18657.0
25/02/2025,kue lumpur,harian,19,15,1492.0,1200,27148.0,24312.0
25/02/2025,wingko,pesanan,48,42,2154.0,1200,103117.0,48973.0
25/02/2025,lemper,harian,33,29,1659.0,1200,94302.0,36528.0
26/02/2025,bolu kukus,harian,32,32,1601.0,1200,56350.0,37199.0
26/02/2025,kue lapis,harian,14,11,1799.0,1100,26832.0,17573.0
26/02/2025,kue soes,pesanan,19,19,2062.0,1300,34576.0,33031.0
26/02/2025,risoles,harian,15,12,2081.0,1100,24135.0,23777.0
26/02/2025,tahu isi,harian,19,13,2680.0,1100,30081.0,14172.0
26/02/2025,kue lumpur,harian,42,37,2432.0,1200,79279.0,70678.0
26/02/2025,wingko,harian,10,8,2235.0,1200,29156.0,7676.0
26/02/2025,lemper,harian,14,11,2052.0,1200,24676.0,21435.0
27/02/2025,bolu kukus,pesanan,14,10,2780.0,1200,22228.0,17531.0
27/02/2025,kue lapis,harian,39,36,1056.0,1100,71613.0,49101.0
27/02/2025,kue soes,harian,10,9,2669.0,1300,19044.0,12163.0
27/02/2025,risoles,harian,13,9,2663.0,1100,17694.0,18041.0
27/02/2025,tahu isi,harian,48,43,1170.0,1100,69926.0,36540.0
27/02/2025,kue lumpur,harian,34,29,1221.0,1200,33298.0,30835.0
27/02/2025,wingko,harian,36,30,2906.0,1200,44716.0,36170.0
27/02/2025,lemper,harian,13,9,2086.0,1200,16569.0,8559.0
28/02/2025,bolu kukus,harian,12,10,1781.0,1200,15154.0,13838.0
28/02/2025,kue lapis,harian,46,41,1003.0,1100,102876.0,43935.0
28/02/2025,kue soes,harian,39,37,3151.0,1300,71109.0,51628.0
28/02/2025,risoles,harian,47,45,2772.0,1100,81383.0,78418.0
28/02/2025,tahu isi,harian,31,29,1699.0,1100,82126.0,44798.0
28/02/2025,kue lumpur,harian,36,32,3655.0,1200,64965.0,42235.0
28/02/2025,wingko,harian,19,12,3812.0,1200,31598.0,21922.0
28/02/2025,lemper,harian,45,38,1993.0,1200,85802.0,80841.0
1/3/2025,bolu kukus,harian,27,27,1516.0,1200,78419.0,32071.0
1/3/2025,kue lapis,harian,28,22,3032.0,1100,45613.0,21410.0
1/3/2025,risoles,pesanan,14,10,1643.0,1100,16719.0,14034.0
1/3/2025,es pisang ijo,harian,35,31,19376.0,7000,484954.0,266774.0
1/3/2025,bubur sumsum,pesanan,50,44,5458.0,3000,211945.0,100981.0
1/3/2025,buras,pesanan,50,48,1677.0,1000,107860.0,43660.0
1/3/2025,tahu isi,harian,11,7,2390.0,1100,18685.0,13631.0
2/3/2025,bolu kukus,harian,36,33,1511.0,1200,73040.0,61821.0
2/3/2025,kue lapis,pesanan,43,37,1960.0,1100,76441.0,56280.0
2/3/2025,risoles,harian,16,12,2106.0,1100,21089.0,23754.0
2/3/2025,es pisang ijo,harian,43,40,25962.0,7000,909317.0,207492.0
2/3/2025,bubur sumsum,pesanan,46,41,9169.0,3000,273084.0,106860.0
2/3/2025,buras,harian,45,38,1905.0,1000,103773.0,22645.0
2/3/2025,tahu isi,harian,20,18,2057.0,1100,27402.0,29036.0
3/3/2025,bolu kukus,harian,39,38,2478.0,1200,84782.0,63357.0
3/3/2025,kue lapis,harian,45,38,1438.0,1100,80303.0,58251.0
3/3/2025,risoles,harian,35,35,1907.0,1100,78996.0,29878.0
3/3/2025,es pisang ijo,harian,46,43,17154.0,7000,653330.0,273457.0
3/3/2025,bubur sumsum,pesanan,19,16,4522.0,3000,55122.0,65351.0
3/3/2025,buras,harian,19,13,1448.0,1000,22648.0,21729.0
3/3/2025,tahu isi,harian,20,18,1381.0,1100,43520.0,16772.0
4/3/2025,bolu kukus,pesanan,31,27,1607.0,1200,86055.0,50415.0
4/3/2025,kue lapis,harian,45,40,2273.0,1100,76251.0,60902.0
4/3/2025,risoles,harian,39,37,3055.0,1100,90710.0,64837.0
4/3/2025,es pisang ijo,harian,16,10,12864.0,7000,113531.0,71971.0
4/3/2025,bubur sumsum,harian,40,35,5805.0,3000,160319.0,156307.0
4/3/2025,buras,harian,24,21,2068.0,1000,54502.0,19414.0
4/3/2025,tahu isi,harian,50,46,1927.0,1100,95282.0,62772.0
5/3/2025,bolu kukus,harian,43,41,2208.0,1200,120417.0,48970.0
5/3/2025,kue lapis,harian,18,11,2659.0,1100,23651.0,18312.0
5/3/2025,risoles,harian,30,27,2229.0,1100,29889.0,25019.0
5/3/2025,es pisang ijo,harian,30,27,13206.0,7000,314682.0,162302.0
5/3/2025,bubur sumsum,harian,48,46,4791.0,3000,194500.0,142330.0
5/3/2025,buras,harian,28,24,3013.0,1000,49750.0,21602.0
5/3/2025,tahu isi,harian,24,17,2722.0,1100,35376.0,25069.0
6/3/2025,bolu kukus,harian,39,36,2155.0,1200,54252.0,44907.0
6/3/2025,kue lapis,harian,33,26,1805.0,1100,29886.0,35687.0
6/3/2025,risoles,pesanan,48,44,2008.0,1100,82752.0,53756.0
6/3/2025,es pisang ijo,harian,47,41,15635.0,7000,809278.0,516902.0
6/3/2025,bubur sumsum,harian,11,8,4175.0,3000,25816.0,26044.0
6/3/2025,buras,harian,41,35,2883.0,1000,53674.0,28455.0
6/3/2025,tahu isi,harian,28,25,1584.0,1100,64993.0,23448.0
7/3/2025,bolu kukus,pesanan,14,14,2590.0,1200,32001.0,21443.0
7/3/2025,kue lapis,harian,17,15,2480.0,1100,21586.0,14638.0
7/3/2025,risoles,harian,44,43,1491.0,1100,56583.0,48437.0
7/3/2025,es pisang ijo,harian,39,36,15629.0,7000,660739.0,401081.0
7/3/2025,bubur sumsum,harian,12,5,4513.0,3000,32982.0,27068.0
7/3/2025,buras,harian,23,17,1686.0,1000,33534.0,32160.0
7/3/2025,tahu isi,harian,14,12,1541.0,1100,13979.0,19367.0
8/3/2025,bolu kukus,harian,42,39,2221.0,1200,76445.0,61109.0
8/3/2025,kue lapis,harian,29,24,2296.0,1100,55149.0,29290.0
8/3/2025,risoles,harian,43,41,2739.0,1100,72535.0,48503.0
8/3/2025,es pisang ijo,harian,27,25,19742.0,7000,419508.0,192280.0
8/3/2025,bubur sumsum,harian,11,7,4300.0,3000,17206.0,16913.0
8/3/2025,buras,harian,43,39,2610.0,1000,77717.0,44674.0
8/3/2025,tahu isi,harian,14,11,1160.0,1100,16432.0,12709.0
9/3/2025,bolu kukus,pesanan,32,32,2026.0,1200,41676.0,45298.0
9/3/2025,kue lapis,harian,46,43,2921.0,1100,60357.0,49683.0
9/3/2025,risoles,harian,16,16,1871.0,1100,49593.0,18935.0
9/3/2025,es pisang ijo,harian,17,15,14632.0,7000,262857.0,163193.0
9/3/2025,bubur sumsum,harian,37,33,6808.0,3000,106275.0,141409.0
9/3/2025,buras,harian,45,43,2321.0,1000,119210.0,42788.0
